tracking_status,review_priority,scout_priority,scout_reasons,person_id,display_name,full_title,mekhq_status,rank,primary_role,secondary_role,unit_id,unit_name,crew_role,formation_id,formation_name,employed,deployed,joined_campaign,recruitment_date,salary,highest_education,education_status,education_stage,school_name,program_name,credential_or_qualification,target_role,enrolled_on,expected_graduation,graduated_on,days_remaining,journey_time_days,travel_days_elapsed,requires_assignment_review,latest_education_event,warrior_skills,skill_summary,notable_traits_or_options,traits_or_options_summary,target_job,assignment_action,review_note
background_role_review,medium,low,no warrior-candidate signal in compact summaries,d77f0c00-1217-4fcc-ba73-dcb75d27a764,Marvin Hakro,Marvin Hakro,Background Character,,Professional,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3041-10-01,3041-10-01,75 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Career/Any L1/FV6; Survival/Any L0/FV9,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,medium,low,no warrior-candidate signal in compact summaries,1d71be0d-0836-49d4-a7f0-9364d80845a5,Inge Pareja,Inge Pareja,Background Character,,Interstellar Tourism Guide,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3042-02-01,3042-02-01,75 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Language/Any L1/FV7; Protocols/Any L1/FV7; Running L1/FV6,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,medium,low,no warrior-candidate signal in compact summaries,f196b0a3-2c38-4003-abbb-80a01ccf4663,Dan Gheorghe,Dan Gheorghe,Background Character,,Professional,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3042-04-01,3042-04-01,200 C-Bill,Post-Graduate,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Acrobatics L1/FV5; Career/Any L3/FV4; Communications/Any L2/FV5,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,medium,low,no warrior-candidate signal in compact summaries,4f5c009c-f358-4cc4-afd0-852065bef45e,Ianos Bartos-Elliot,Ianos Bartos-Elliot,Background Character,,Professional,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3042-05-01,3042-05-01,125 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Career/Any L2/FV5; Disguise L1/FV6; Science/Other L1/FV8,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,medium,low,no warrior-candidate signal in compact summaries,6d33fa75-d352-43a3-af51-3c0102b38b5c,Mohsin Sree,Mohsin Sree,Background Character,,Professional,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3042-08-07,3042-08-07,75 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Career/Any L1/FV6; Interest/History L1/FV8,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,medium,low,no warrior-candidate signal in compact summaries,e18979b8-4ba8-434d-b0cf-5b40d74cccb7,Dae-sung Oola,Dae-sung Oola,Background Character,,Claims Arbitrator,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3042-08-24,3042-08-24,200 C-Bill,College,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Acrobatics L1/FV6; Animal Handling L1/FV7; Appraisal L4/FV4; Art/Other L2/FV7; Interest/Law L4/FV5; Protocols/Any L1/FV6; Swimming L0/FV7,,Mutation - Exotic Yet Pleasing Appearance (ATOW:Companion),,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,medium,low,no warrior-candidate signal in compact summaries,4e91e83a-e5d2-4367-a88d-b60f8eb8919d,Tahiyya Jafar,Tahiyya Jafar,Background Character,,Professional,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3042-08-24,3042-08-24,125 C-Bill,College,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Acrobatics L1/FV7; Career/Any L2/FV5; Computers L1/FV8; Survival/Any L1/FV8,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,medium,low,no warrior-candidate signal in compact summaries,952e040c-f2d3-48c8-9cda-0f7415d5cb38,Rita Kupi,Rita Kupi,Background Character,,Professional,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3043-05-01,3043-05-01,200 C-Bill,Post-Graduate,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Career/Any L3/FV4; Computers L1/FV8; Cryptography L1/FV8; Running L1/FV6; Science/Chemistry L1/FV8,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,medium,low,no warrior-candidate signal in compact summaries,fa328573-018f-4ead-b090-ada05a81a832,Tertiy Mndoyants,Tertiy Mndoyants,Background Character,,Professional,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3043-06-01,3043-06-01,200 C-Bill,College,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Career/Any L4/FV4; Computers L1/FV9; Interrogation L1/FV8; Investigation L1/FV9; Protocols/Any L1/FV7; Science/Chemistry L1/FV9,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
background_role_review,medium,low,no warrior-candidate signal in compact summaries,a592d4ff-df68-4e74-a45d-489805ca4efb,Rozalia Marszolkiewicz,Rozalia Marszolkiewicz,Background Character,,Professional,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3043-10-11,3043-10-11,125 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Career/Any L2/FV5; Interest/Holo-Cinema L1/FV8; Science/Biology L1/FV8; Security Systems/Mechanical L1/FV8; Support Weapons L3/FV4,,,,,Background character has a non-dependent role; review for whether this should become an assigned job.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,b244dae0-eaf8-41d2-9ef1-6cb12b8dd72f,Andreia MacDonald,Andreia MacDonald,Background Character,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Security Systems/Mechanical L1/FV8,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,edd1a6b6-5563-4d19-b5d5-53388c23ba40,Danel Hölderlin,Danel Hölderlin,Background Character,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3025-01-01,Unknown,25 C-Bill,College,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Art/Writing L0/FV9; Communications/Any L1/FV6; Running L1/FV6; Sleight of Hand/Any L0/FV8,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,24cebdb6-23a5-4fb7-8b1d-dad7f67e6cb1,Soini Endo,Soini Endo,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3025-01-01,Unknown,0 C-Bill,High School,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Survival/Any L0/FV9,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,69273e36-3318-4ba8-ae02-8e7e6073b50d,Georgs Jacopino,Georgs Jacopino,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3025-08-21,Unknown,0 C-Bill,College,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Acrobatics L1/FV6; Animal Handling L1/FV6; Career/Any L1/FV6; Protocols/Any L0/FV7; Running L2/FV5; Survival/Any L1/FV8; Swimming L2/FV5,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,435e40d2-f740-4e2b-a9a5-86e888c9d0c7,Eylem Ru,Eylem Ru,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3026-08-28,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Animal Handling L1/FV7; Computers L1/FV8; Cryptography L1/FV8; Protocols/Any L1/FV7; Survival/Any L0/FV9,,Mutation - Exceptional Immune System (ATOW:Companion),,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,2e4224da-25b9-45ff-9354-bca5979998f0,Kenny Ru,Kenny Ru,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3028-03-31,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,d20e21b7-72b8-4c9e-ab5e-e11e2e65579d,Gara Chiwocha,Gara Chiwocha,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3028-06-16,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,ec5da473-ec85-44bf-851a-b1208a424571,Jaypearl Ru,Jaypearl Ru,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3029-07-06,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,386ba0b4-7b73-4e19-8208-1bca14884d5d,Lola Siliqi,Lola Siliqi,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3029-09-14,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,b50e368b-c435-4aa9-a331-57c155426f50,Lokman Mira,Lokman Mira,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3030-04-05,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,d1cac3ec-b70d-4090-8b85-b2b39dd13c37,Kusumanjali Javison,Kusumanjali Javison,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3030-05-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,63fb59a3-b306-487d-b7a9-2c36f2164803,Raafida Javison,Raafida Javison,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3030-05-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,c35fa1b6-5af7-4fa7-9339-177efdcc2f80,Uwe Holzknecht,Uwe Holzknecht,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3030-06-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,99d01845-a2fd-451b-88c4-60576b2b5896,Hiang-ta Álvarez,Hiang-ta Álvarez,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3031-12-05,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,dbd9fac6-3c23-4a74-ba4c-8600621ea1a9,Rajkumar Chiwocha,Rajkumar Chiwocha,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3032-02-13,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,71dc48c9-473c-4936-8685-82e6cd9a79ee,Sigmund Schreiber,Sigmund Schreiber,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3032-03-19,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,c88688c3-9024-4c5d-be0a-a9e4bfe77b1f,Uryaghel González,Uryaghel González,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3032-05-14,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,6fe9ccf7-02b0-49cf-955b-e05282362c72,Dimitri Holle,Dimitri Holle,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3032-06-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,1c9bbe03-dbab-4573-bb11-5fdcee5baab4,Vincenc Go,Vincenc Go,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3032-06-18,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,4907d373-8571-4469-9969-91e2f7c2f6ef,Yadira Nguyen-Tan,Yadira Nguyen-Tan,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3032-06-25,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,83310ca3-c357-4165-9653-630e0b622e5c,Cecille Abidi,Cecille Abidi,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3032-07-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,e5c0de48-5f0c-4454-8825-682f8026344d,Chika Castillo,Chika Castillo,Background Character,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3032-07-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,b96c686f-220d-4ab8-bae4-a8387fcc0033,John Castillo,John Castillo,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3032-07-01,Unknown,0 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Investigation L1/FV8; Science/Other L1/FV8,,Eagle's Eyes (CamOps),,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,e580b28e-5afe-4e0b-9b39-bac7ab3e36ba,Maurine Castillo,Maurine Castillo,Background Character,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,true,false,3032-07-01,Unknown,25 C-Bill,Early Childhood,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
dependent_on_payroll_review,medium,low,no warrior-candidate signal in compact summaries,df6156e4-7405-40bf-881c-054eef731dfa,Phil Harmon,Phil Harmon,Camp Follower,,Dependent,None,Unknown,Unknown,Unknown,Unknown,Unknown,false,false,3032-07-01,Unknown,0 C-Bill,College,not_applicable,None,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,0,0,false,,,Acrobatics L1/FV6; Career/Any L2/FV5; Swimming L1/FV6,,,,,Dependent remains in the live personnel export; review scholarship/enrollment status manually.
